user_id,appointment_id,center_id,service_type,day_of_week,hour,previous_no_show_count,notification_sent,no_show
77561,22799,Center_4,توثيق,Sat,8,0,0,1
23220,22800,Center_1,تجديد,Thu,9,1,1,0
55958,22801,Center_4,توثيق,Thu,11,0,1,0
63380,22802,Center_1,إصدار,Sun,10,1,1,0
12766,22803,Center_1,بدل تالف,Tue,15,1,0,0
94018,22804,Center_2,إصدار,Mon,8,3,1,1
43159,22805,Center_4,تجديد,Sat,19,2,0,1
20935,22806,Center_1,بدل تالف,Sat,13,2,0,0
13784,22807,Center_4,تجديد,Sat,13,2,0,0
98586,22808,Center_3,إصدار,Wed,15,0,1,0
30221,22809,Center_2,توثيق,Sun,12,3,1,0
39179,22810,Center_2,إصدار,Tue,19,0,1,0
28069,22811,Center_1,توثيق,Wed,8,2,0,0
45682,22812,Center_4,بدل تالف,Tue,14,2,1,0
66268,22813,Center_2,توثيق,Tue,10,3,0,0
87818,22814,Center_2,توثيق,Tue,10,1,0,0
30110,22815,Center_2,بدل تالف,Tue,16,1,1,0
41232,22816,Center_1,تجديد,Sun,9,3,1,1
54273,22817,Center_3,بدل تالف,Sun,8,2,1,0
80487,22818,Center_1,تجديد,Tue,20,2,0,0
65210,22819,Center_3,بدل تالف,Tue,11,1,1,0
83191,22820,Center_2,توثيق,Sat,16,3,0,1
39461,22821,Center_3,إصدار,Wed,20,1,0,0
14610,22822,Center_1,توثيق,Sun,9,1,1,0
66973,22823,Center_1,تجديد,Sat,18,1,1,0
93004,22824,Center_4,إصدار,Mon,17,3,1,1
17583,22825,Center_4,توثيق,Sat,16,1,1,0
35583,22826,Center_1,توثيق,Wed,10,3,1,1
27701,22827,Center_4,إصدار,Mon,15,1,1,0
16880,22828,Center_2,توثيق,Tue,15,1,1,0
99257,22829,Center_3,تجديد,Sat,19,3,0,1
61845,22830,Center_1,بدل تالف,Wed,8,3,0,0
82417,22831,Center_1,تجديد,Sat,13,0,1,0
13722,22832,Center_4,توثيق,Wed,15,0,1,0
30077,22833,Center_1,إصدار,Sat,10,1,0,0
90868,22834,Center_4,إصدار,Wed,16,0,1,0
23229,22835,Center_2,إصدار,Tue,11,0,0,0
83338,22836,Center_1,توثيق,Fri,8,0,1,0
71679,22837,Center_2,إصدار,Wed,12,1,1,0
97637,22838,Center_2,تجديد,Fri,9,0,1,0
21439,22839,Center_1,تجديد,Thu,16,0,1,0
45902,22840,Center_4,توثيق,Sun,13,0,0,0
12598,22841,Center_4,تجديد,Fri,14,2,1,1
14052,22842,Center_2,تجديد,Sat,14,1,1,1
22741,22843,Center_4,إصدار,Fri,21,1,1,0
79360,22844,Center_4,بدل تالف,Fri,13,2,1,0
46288,22845,Center_2,تجديد,Mon,20,1,1,1
11249,22846,Center_1,توثيق,Mon,20,1,1,0
32970,22847,Center_1,إصدار,Mon,13,1,0,1
25565,22848,Center_3,تجديد,Wed,8,4,0,1
66995,22849,Center_1,توثيق,Thu,15,0,0,0
93994,22850,Center_4,توثيق,Mon,21,0,1,0
61656,22851,Center_3,إصدار,Wed,10,4,1,1
72134,22852,Center_3,توثيق,Fri,18,0,1,0
55765,22853,Center_3,بدل تالف,Mon,17,3,0,0
12014,22854,Center_1,بدل تالف,Mon,10,1,1,0
80480,22855,Center_3,تجديد,Thu,19,2,1,0
24012,22856,Center_3,بدل تالف,Tue,8,1,1,0
67498,22857,Center_3,إصدار,Tue,10,0,1,0
78776,22858,Center_1,إصدار,Tue,11,1,1,0
71711,22859,Center_1,تجديد,Sat,21,0,1,0
52530,22860,Center_1,بدل تالف,Wed,19,1,1,0
89267,22861,Center_1,توثيق,Fri,12,1,1,0
28018,22862,Center_2,توثيق,Wed,18,0,0,0
27916,22863,Center_1,بدل تالف,Tue,9,1,0,0
50376,22864,Center_4,إصدار,Thu,19,1,1,0
75046,22865,Center_3,إصدار,Tue,13,1,1,0
68742,22866,Center_1,إصدار,Fri,18,0,1,0
95566,22867,Center_4,إصدار,Fri,8,1,0,1
87125,22868,Center_4,بدل تالف,Mon,17,2,1,0
97519,22869,Center_4,تجديد,Mon,18,1,0,1
22437,22870,Center_2,بدل تالف,Mon,8,3,1,0
72146,22871,Center_2,بدل تالف,Sat,11,3,1,0
37618,22872,Center_2,إصدار,Tue,19,0,0,0
60767,22873,Center_4,إصدار,Tue,16,2,1,0
19705,22874,Center_1,إصدار,Thu,10,1,1,0
67146,22875,Center_4,تجديد,Fri,11,0,1,0
98216,22876,Center_2,تجديد,Thu,13,0,1,0
90912,22877,Center_2,إصدار,Tue,18,1,1,0
61750,22878,Center_2,إصدار,Mon,19,1,1,0
54379,22879,Center_1,بدل تالف,Sat,12,0,1,0
62682,22880,Center_4,بدل تالف,Sun,21,2,1,1
74713,22881,Center_2,بدل تالف,Sun,19,0,1,0
66919,22882,Center_4,إصدار,Mon,14,2,0,0
70384,22883,Center_4,بدل تالف,Mon,11,2,1,0
61128,22884,Center_2,توثيق,Thu,12,2,0,1
11835,22885,Center_3,تجديد,Tue,14,0,1,1
31283,22886,Center_3,بدل تالف,Wed,13,1,0,1
59506,22887,Center_3,تجديد,Fri,21,3,1,1
63625,22888,Center_2,بدل تالف,Fri,9,2,0,0
45963,22889,Center_4,تجديد,Mon,14,4,1,1
19179,22890,Center_3,إصدار,Mon,12,1,1,0
21955,22891,Center_1,توثيق,Sun,13,1,1,0
17198,22892,Center_3,تجديد,Thu,17,1,1,0
77156,22893,Center_1,بدل تالف,Mon,11,1,0,0
54588,22894,Center_3,إصدار,Fri,9,0,0,0
21766,22895,Center_3,توثيق,Wed,8,3,1,1
63570,22896,Center_3,إصدار,Fri,8,4,1,0
79874,22897,Center_1,إصدار,Tue,16,3,1,0
58679,22898,Center_1,تجديد,Wed,20,0,1,0
15301,22899,Center_3,توثيق,Sat,16,0,1,0
25144,22900,Center_1,إصدار,Fri,18,1,0,0
23784,22901,Center_4,بدل تالف,Mon,16,2,0,0
77959,22902,Center_3,إصدار,Mon,19,1,1,0
18272,22903,Center_4,بدل تالف,Wed,21,1,1,1
11573,22904,Center_2,إصدار,Thu,15,3,0,1
34419,22905,Center_2,توثيق,Sat,16,1,0,0
92339,22906,Center_2,توثيق,Fri,17,1,1,0
58555,22907,Center_4,توثيق,Tue,19,1,1,0
15176,22908,Center_1,تجديد,Wed,19,0,1,1
46161,22909,Center_2,إصدار,Thu,8,2,1,0
73440,22910,Center_3,توثيق,Sun,21,1,1,0
68862,22911,Center_3,بدل تالف,Sat,9,0,0,0
25164,22912,Center_1,بدل تالف,Tue,11,2,1,0
87758,22913,Center_3,إصدار,Sat,15,3,1,1
35379,22914,Center_4,توثيق,Fri,15,4,1,0
93552,22915,Center_2,تجديد,Sun,11,2,1,0
28368,22916,Center_4,توثيق,Sat,15,1,1,0
99041,22917,Center_3,إصدار,Wed,18,0,1,1
42771,22918,Center_4,تجديد,Wed,20,1,1,1
74950,22919,Center_1,بدل تالف,Sat,9,2,0,0
50245,22920,Center_4,توثيق,Mon,8,1,0,1
82792,22921,Center_3,توثيق,Fri,19,1,0,1
53327,22922,Center_3,بدل تالف,Sat,11,0,1,1
56454,22923,Center_2,إصدار,Fri,20,1,1,0
56741,22924,Center_4,تجديد,Wed,21,1,1,0
41977,22925,Center_1,بدل تالف,Tue,16,1,1,0
16714,22926,Center_2,تجديد,Sat,10,1,1,0
87237,22927,Center_3,إصدار,Sun,15,1,1,0
24891,22928,Center_4,تجديد,Sun,10,1,0,0
62299,22929,Center_1,تجديد,Tue,17,1,1,0
75167,22930,Center_3,توثيق,Tue,12,2,1,0
75124,22931,Center_3,بدل تالف,Tue,21,2,0,1
68639,22932,Center_2,تجديد,Fri,13,0,1,0
50912,22933,Center_3,تجديد,Tue,12,2,1,1
85452,22934,Center_1,بدل تالف,Sat,14,2,1,1
78446,22935,Center_1,بدل تالف,Tue,19,1,0,0
93790,22936,Center_2,إصدار,Tue,11,3,1,1
71516,22937,Center_2,بدل تالف,Mon,11,0,0,0
54250,22938,Center_1,تجديد,Sun,11,0,1,0
46116,22939,Center_2,توثيق,Fri,16,1,1,0
93521,22940,Center_3,إصدار,Sat,8,0,1,0
32151,22941,Center_1,بدل تالف,Fri,17,1,1,0
81366,22942,Center_2,بدل تالف,Wed,14,2,1,0
54297,22943,Center_1,بدل تالف,Thu,10,2,1,0
50888,22944,Center_3,إصدار,Thu,17,0,1,0
66195,22945,Center_2,إصدار,Mon,19,0,1,0
94010,22946,Center_1,بدل تالف,Mon,20,1,0,1
81016,22947,Center_3,إصدار,Wed,16,1,1,0
84979,22948,Center_2,توثيق,Fri,15,4,0,0
64334,22949,Center_1,تجديد,Mon,16,0,0,0
78345,22950,Center_3,توثيق,Sat,13,1,1,0
49761,22951,Center_3,تجديد,Sun,14,2,1,0
36930,22952,Center_3,إصدار,Fri,14,1,0,0
69117,22953,Center_4,بدل تالف,Tue,15,2,1,0
33095,22954,Center_3,إصدار,Mon,21,2,1,0
87482,22955,Center_3,توثيق,Thu,16,0,1,0
13991,22956,Center_2,توثيق,Sat,21,1,1,0
33519,22957,Center_4,إصدار,Mon,8,1,1,0
36657,22958,Center_3,بدل تالف,Sat,12,0,1,0
10826,22959,Center_2,بدل تالف,Mon,21,1,0,0
52625,22960,Center_2,تجديد,Sat,9,4,1,0
92049,22961,Center_1,توثيق,Tue,16,1,1,0
27801,22962,Center_1,تجديد,Fri,19,1,1,1
39846,22963,Center_4,إصدار,Sat,11,2,1,0
49566,22964,Center_2,تجديد,Wed,17,0,1,0
33157,22965,Center_3,بدل تالف,Fri,9,1,0,0
38363,22966,Center_3,توثيق,Mon,21,2,1,0
60559,22967,Center_2,بدل تالف,Tue,17,0,0,1
15136,22968,Center_4,تجديد,Fri,14,0,0,0
67937,22969,Center_3,إصدار,Fri,17,0,1,0
27421,22970,Center_4,تجديد,Thu,12,3,1,0
88027,22971,Center_2,بدل تالف,Mon,21,3,1,0
17546,22972,Center_4,توثيق,Sat,15,1,1,0
81439,22973,Center_1,تجديد,Mon,14,2,1,0
56623,22974,Center_4,توثيق,Fri,16,0,1,0
26406,22975,Center_4,توثيق,Thu,12,3,1,1
90485,22976,Center_3,تجديد,Sun,15,0,0,1
19825,22977,Center_4,بدل تالف,Thu,14,0,1,0
81823,22978,Center_3,إصدار,Sat,21,2,1,0
44173,22979,Center_3,بدل تالف,Thu,12,1,1,0
65619,22980,Center_1,تجديد,Thu,16,2,1,0
93114,22981,Center_3,توثيق,Fri,20,3,1,1
17923,22982,Center_2,بدل تالف,Sat,9,0,1,1
44374,22983,Center_3,إصدار,Mon,10,1,0,1
71713,22984,Center_2,توثيق,Tue,11,2,1,0
51411,22985,Center_3,إصدار,Wed,17,0,1,0
74368,22986,Center_2,توثيق,Tue,15,1,1,0
18316,22987,Center_1,إصدار,Wed,13,2,0,0
20556,22988,Center_4,إصدار,Thu,17,0,1,0
20058,22989,Center_3,تجديد,Fri,8,1,0,0
35482,22990,Center_1,تجديد,Sun,21,2,0,1
54494,22991,Center_1,توثيق,Wed,10,0,1,0
35005,22992,Center_3,تجديد,Tue,8,2,0,1
94671,22993,Center_3,تجديد,Wed,17,0,1,0
99424,22994,Center_2,إصدار,Wed,13,0,1,0
42481,22995,Center_3,توثيق,Sun,20,5,0,1
38401,22996,Center_3,إصدار,Wed,21,1,1,0
50431,22997,Center_2,تجديد,Mon,11,1,1,0
74459,22998,Center_2,تجديد,Fri,21,0,1,1
88682,22999,Center_3,بدل تالف,Thu,19,3,1,1
86789,23000,Center_3,إصدار,Sun,9,0,1,0
58504,23001,Center_3,تجديد,Fri,14,2,0,0
13223,23002,Center_4,توثيق,Sun,16,0,1,0
80977,23003,Center_4,توثيق,Mon,18,5,1,0
50149,23004,Center_1,تجديد,Fri,10,0,0,0
22863,23005,Center_1,تجديد,Sun,17,1,1,0
39564,23006,Center_3,تجديد,Sun,18,0,1,0
92189,23007,Center_2,توثيق,Tue,21,1,1,0
99624,23008,Center_3,تجديد,Thu,16,2,1,1
32499,23009,Center_3,إصدار,Fri,18,1,1,0
99218,23010,Center_1,بدل تالف,Tue,8,0,1,1
42132,23011,Center_3,بدل تالف,Thu,17,0,1,1
14533,23012,Center_3,بدل تالف,Thu,13,2,0,0
92962,23013,Center_1,إصدار,Fri,18,1,1,0
90096,23014,Center_1,تجديد,Thu,8,1,1,1
44409,23015,Center_2,بدل تالف,Sat,20,1,1,0
91461,23016,Center_2,توثيق,Sat,18,0,1,0
32987,23017,Center_2,تجديد,Sun,13,2,1,0
20633,23018,Center_4,توثيق,Fri,11,1,0,0
66207,23019,Center_4,بدل تالف,Fri,10,5,1,0
60535,23020,Center_3,إصدار,Sun,18,3,1,0
13996,23021,Center_2,بدل تالف,Thu,12,1,1,0
10014,23022,Center_1,بدل تالف,Fri,18,0,1,0
90431,23023,Center_2,تجديد,Mon,13,0,1,0
11674,23024,Center_3,تجديد,Fri,10,0,0,0
47867,23025,Center_4,بدل تالف,Thu,9,0,1,0
95537,23026,Center_4,إصدار,Mon,9,2,1,0
67251,23027,Center_3,توثيق,Sun,16,0,1,0
65709,23028,Center_2,توثيق,Wed,11,1,1,0
27864,23029,Center_3,إصدار,Tue,10,2,1,0
36321,23030,Center_3,تجديد,Wed,17,1,1,0
34082,23031,Center_4,بدل تالف,Thu,16,2,1,0
50131,23032,Center_4,بدل تالف,Thu,14,4,1,0
81493,23033,Center_4,بدل تالف,Tue,12,2,1,0
14210,23034,Center_3,توثيق,Thu,13,2,1,0
74586,23035,Center_2,إصدار,Sun,15,1,1,0
93605,23036,Center_3,إصدار,Fri,19,0,1,0
44851,23037,Center_2,بدل تالف,Tue,20,0,0,1
36865,23038,Center_2,بدل تالف,Sat,14,2,0,0
93606,23039,Center_3,إصدار,Thu,16,1,0,0
14158,23040,Center_2,توثيق,Sun,20,5,1,1
67852,23041,Center_2,تجديد,Sun,18,2,1,1
59339,23042,Center_3,بدل تالف,Sun,12,2,1,0
30572,23043,Center_4,إصدار,Thu,17,1,1,0
14100,23044,Center_3,توثيق,Mon,9,2,0,1
54469,23045,Center_4,تجديد,Thu,21,0,0,0
91061,23046,Center_2,إصدار,Sun,20,2,1,0
70861,23047,Center_4,بدل تالف,Sun,11,0,1,0
28456,23048,Center_4,إصدار,Thu,9,0,0,0
65803,23049,Center_1,توثيق,Sun,12,1,0,0
75633,23050,Center_1,بدل تالف,Thu,10,1,1,1
85019,23051,Center_4,إصدار,Thu,21,0,1,0
46232,23052,Center_1,إصدار,Wed,17,2,1,0
77323,23053,Center_4,بدل تالف,Tue,9,2,1,0
31788,23054,Center_1,بدل تالف,Sat,15,0,1,0
26092,23055,Center_2,توثيق,Sun,15,2,1,0
11132,23056,Center_3,بدل تالف,Tue,21,1,1,0
87850,23057,Center_1,توثيق,Sat,12,0,1,1
98118,23058,Center_3,إصدار,Tue,12,3,1,0
23068,23059,Center_1,بدل تالف,Sun,12,2,0,0
57401,23060,Center_4,توثيق,Tue,11,1,1,0
58526,23061,Center_1,إصدار,Tue,17,2,1,0
68958,23062,Center_1,تجديد,Tue,10,1,0,0
86593,23063,Center_3,إصدار,Sun,18,0,1,0
65041,23064,Center_3,بدل تالف,Mon,14,2,0,0
73372,23065,Center_1,توثيق,Mon,8,4,0,1
77562,23066,Center_3,تجديد,Tue,20,1,1,0
74046,23067,Center_1,توثيق,Thu,8,1,1,0
78086,23068,Center_4,توثيق,Thu,15,2,1,0
17089,23069,Center_4,تجديد,Fri,16,1,1,1
26623,23070,Center_2,تجديد,Sun,11,3,1,0
59641,23071,Center_3,توثيق,Fri,13,2,0,0
22043,23072,Center_1,بدل تالف,Thu,11,0,1,0
76572,23073,Center_4,تجديد,Tue,20,1,1,0
74136,23074,Center_2,بدل تالف,Mon,12,1,1,0
98052,23075,Center_2,تجديد,Wed,21,1,0,0
96700,23076,Center_1,توثيق,Fri,20,3,1,1
67061,23077,Center_2,تجديد,Thu,10,1,0,0
16122,23078,Center_2,توثيق,Wed,20,0,1,0
57346,23079,Center_1,تجديد,Thu,10,2,0,1
26150,23080,Center_2,تجديد,Tue,8,0,0,1
97630,23081,Center_2,تجديد,Mon,14,0,0,0
87228,23082,Center_1,إصدار,Thu,20,3,0,0
22054,23083,Center_1,تجديد,Wed,9,2,1,1
11767,23084,Center_4,إصدار,Wed,18,2,1,0
14708,23085,Center_2,بدل تالف,Tue,12,1,1,0
67999,23086,Center_4,بدل تالف,Tue,18,4,0,0
62158,23087,Center_4,تجديد,Mon,18,0,1,0
39292,23088,Center_3,بدل تالف,Thu,20,2,1,0
38082,23089,Center_1,تجديد,Sat,8,0,0,1
44024,23090,Center_3,إصدار,Thu,13,3,1,0
33461,23091,Center_1,بدل تالف,Fri,20,2,1,0
15351,23092,Center_3,توثيق,Wed,16,3,1,0
57031,23093,Center_1,تجديد,Sat,16,0,1,0
92628,23094,Center_2,تجديد,Fri,14,1,1,1
49718,23095,Center_2,بدل تالف,Wed,12,0,0,0
22777,23096,Center_4,بدل تالف,Wed,17,0,1,0
99856,23097,Center_3,بدل تالف,Wed,9,1,1,0
18308,23098,Center_4,تجديد,Tue,8,2,1,0
53441,23099,Center_3,توثيق,Fri,10,1,0,0
90865,23100,Center_1,تجديد,Sat,15,0,1,0
23882,23101,Center_1,تجديد,Sun,17,0,1,0
14714,23102,Center_3,إصدار,Tue,20,1,1,0
53432,23103,Center_3,تجديد,Wed,9,1,1,1
91289,23104,Center_2,تجديد,Sat,18,0,1,0
90166,23105,Center_3,تجديد,Sat,17,1,0,0
27658,23106,Center_2,توثيق,Mon,20,0,1,0
79245,23107,Center_3,بدل تالف,Tue,12,3,1,1
87027,23108,Center_2,تجديد,Sun,16,1,1,0
60808,23109,Center_4,إصدار,Fri,19,0,1,0
49530,23110,Center_2,إصدار,Mon,10,3,0,0
18834,23111,Center_4,بدل تالف,Sat,17,0,1,0
24358,23112,Center_2,إصدار,Mon,21,1,0,0
19872,23113,Center_1,إصدار,Wed,15,0,1,0
68694,23114,Center_2,توثيق,Tue,15,1,0,1
97193,23115,Center_3,تجديد,Sun,8,1,1,1
60321,23116,Center_4,تجديد,Thu,11,2,1,0
83709,23117,Center_3,تجديد,Sun,11,1,1,0
26685,23118,Center_3,تجديد,Sat,13,0,1,0
21333,23119,Center_1,تجديد,Mon,16,0,0,1
21356,23120,Center_2,إصدار,Sun,20,0,1,0
50584,23121,Center_1,توثيق,Fri,12,1,0,1
61362,23122,Center_2,تجديد,Sun,15,4,1,0
21344,23123,Center_3,إصدار,Wed,10,3,0,0
54619,23124,Center_2,بدل تالف,Wed,18,0,0,0
91331,23125,Center_1,إصدار,Sat,21,5,1,0
11943,23126,Center_4,توثيق,Thu,20,3,0,1
70217,23127,Center_1,تجديد,Mon,18,3,0,1
31021,23128,Center_1,تجديد,Wed,10,1,1,0
18348,23129,Center_1,تجديد,Mon,17,1,1,0
87286,23130,Center_4,توثيق,Fri,14,1,1,1
80921,23131,Center_3,بدل تالف,Thu,14,2,0,1
26639,23132,Center_1,بدل تالف,Fri,18,0,1,0
95030,23133,Center_1,إصدار,Sat,12,0,1,0
74566,23134,Center_1,إصدار,Tue,16,3,0,0
52011,23135,Center_4,تجديد,Sat,19,1,1,1
28640,23136,Center_4,تجديد,Fri,20,1,1,0
45402,23137,Center_4,تجديد,Tue,18,1,1,0
75088,23138,Center_3,إصدار,Wed,12,3,1,1
70240,23139,Center_2,تجديد,Sun,13,3,1,0
11891,23140,Center_3,إصدار,Sat,20,4,0,0
38259,23141,Center_3,إصدار,Mon,19,0,0,0
73021,23142,Center_3,توثيق,Fri,15,3,0,0
38987,23143,Center_2,تجديد,Mon,18,1,1,0
62616,23144,Center_1,تجديد,Fri,16,2,1,1
20683,23145,Center_4,إصدار,Thu,8,1,1,1
71083,23146,Center_3,إصدار,Tue,9,0,0,0
19967,23147,Center_4,إصدار,Mon,15,0,1,0
87664,23148,Center_4,توثيق,Wed,21,2,0,0
50194,23149,Center_4,توثيق,Tue,11,0,1,1
95873,23150,Center_1,إصدار,Sun,14,0,0,0
72661,23151,Center_4,توثيق,Sat,12,1,1,0
97738,23152,Center_4,توثيق,Tue,21,1,0,0
82307,23153,Center_1,بدل تالف,Fri,19,2,0,0
53452,23154,Center_4,تجديد,Thu,11,1,1,0
22857,23155,Center_2,إصدار,Thu,16,1,1,0
41301,23156,Center_2,بدل تالف,Wed,11,2,0,1
65900,23157,Center_3,بدل تالف,Tue,19,1,0,0
41460,23158,Center_2,توثيق,Wed,21,2,1,0
96923,23159,Center_2,إصدار,Fri,20,1,1,0
59800,23160,Center_2,توثيق,Thu,17,2,0,0
19832,23161,Center_1,بدل تالف,Tue,13,1,0,1
57408,23162,Center_2,بدل تالف,Tue,12,0,0,0
22626,23163,Center_4,بدل تالف,Fri,11,1,1,0
67872,23164,Center_3,تجديد,Sun,14,2,1,0
94021,23165,Center_4,إصدار,Tue,17,0,1,0
88959,23166,Center_4,تجديد,Wed,11,1,1,1
26802,23167,Center_2,بدل تالف,Tue,18,0,1,0
26333,23168,Center_3,بدل تالف,Mon,13,1,1,0
45120,23169,Center_4,بدل تالف,Sun,10,0,1,0
32159,23170,Center_3,تجديد,Wed,18,0,1,0
34660,23171,Center_2,توثيق,Sat,21,0,1,1
66843,23172,Center_4,إصدار,Fri,17,1,1,0
44519,23173,Center_1,توثيق,Fri,20,3,1,1
94577,23174,Center_4,توثيق,Thu,17,1,0,1
54935,23175,Center_4,بدل تالف,Tue,19,1,1,1
32507,23176,Center_3,تجديد,Fri,12,3,1,0
81060,23177,Center_3,توثيق,Wed,16,1,1,0
94271,23178,Center_3,تجديد,Mon,20,6,1,0
67223,23179,Center_2,تجديد,Tue,12,1,1,0
37675,23180,Center_3,تجديد,Mon,17,2,1,0
27673,23181,Center_2,إصدار,Tue,14,0,1,0
45470,23182,Center_3,توثيق,Tue,18,0,1,0
51603,23183,Center_1,بدل تالف,Thu,9,1,0,0
94825,23184,Center_3,بدل تالف,Thu,8,3,1,0
41230,23185,Center_2,إصدار,Sat,18,1,0,0
24542,23186,Center_2,توثيق,Sat,20,3,0,0
71407,23187,Center_4,بدل تالف,Mon,15,3,0,1
63821,23188,Center_3,تجديد,Sun,9,0,1,0
45690,23189,Center_2,بدل تالف,Thu,16,0,1,0
16654,23190,Center_4,توثيق,Tue,17,0,1,0
77557,23191,Center_1,تجديد,Sat,12,1,1,0
95544,23192,Center_2,إصدار,Sun,11,1,1,0
98264,23193,Center_3,بدل تالف,Mon,9,1,1,0
99698,23194,Center_1,بدل تالف,Thu,15,1,0,0
37446,23195,Center_2,إصدار,Wed,9,1,1,0
58484,23196,Center_3,توثيق,Thu,19,0,1,0
54078,23197,Center_2,تجديد,Thu,17,1,0,0
14225,23198,Center_3,بدل تالف,Sat,16,2,1,0
84745,23199,Center_4,توثيق,Fri,10,2,0,0
91259,23200,Center_2,تجديد,Tue,16,1,0,0
55487,23201,Center_2,بدل تالف,Fri,11,2,1,0
78676,23202,Center_1,توثيق,Sat,16,2,0,0
21721,23203,Center_4,توثيق,Tue,16,3,1,1
12587,23204,Center_1,إصدار,Thu,12,3,1,0
49437,23205,Center_2,بدل تالف,Thu,11,1,1,0
28989,23206,Center_4,تجديد,Sat,10,0,1,0
42726,23207,Center_3,بدل تالف,Mon,18,0,1,0
80540,23208,Center_4,إصدار,Mon,17,1,1,1
89837,23209,Center_4,تجديد,Fri,11,2,1,0
51168,23210,Center_3,توثيق,Mon,13,1,0,0
74669,23211,Center_2,إصدار,Mon,15,2,1,0
83040,23212,Center_2,تجديد,Mon,19,1,0,0
81616,23213,Center_1,تجديد,Tue,10,2,1,0
17408,23214,Center_2,بدل تالف,Fri,17,0,0,0
14153,23215,Center_2,توثيق,Tue,16,1,0,0
21055,23216,Center_3,إصدار,Wed,18,0,0,0
29760,23217,Center_1,توثيق,Thu,13,2,1,0
27752,23218,Center_4,إصدار,Mon,11,1,1,0
99729,23219,Center_1,بدل تالف,Sun,10,4,0,0
13800,23220,Center_2,تجديد,Tue,12,1,0,0
76573,23221,Center_1,بدل تالف,Tue,15,1,1,0
40054,23222,Center_4,إصدار,Wed,14,2,1,0
71816,23223,Center_3,توثيق,Tue,14,2,1,0
36866,23224,Center_2,تجديد,Sat,20,0,0,0
10992,23225,Center_2,إصدار,Thu,18,2,0,0
33696,23226,Center_4,تجديد,Tue,20,1,1,1
70282,23227,Center_3,تجديد,Sat,21,1,1,0
83541,23228,Center_1,بدل تالف,Wed,14,2,1,0
62838,23229,Center_4,إصدار,Sat,12,0,0,0
39400,23230,Center_1,توثيق,Thu,15,2,1,0
92277,23231,Center_3,بدل تالف,Fri,15,0,0,0
27565,23232,Center_3,بدل تالف,Sun,18,0,1,0
49585,23233,Center_3,بدل تالف,Fri,16,0,1,0
44833,23234,Center_3,إصدار,Tue,20,3,0,1
22094,23235,Center_1,إصدار,Sun,11,0,1,0
41280,23236,Center_4,تجديد,Mon,11,0,1,0
56647,23237,Center_4,تجديد,Wed,13,1,1,0
54378,23238,Center_1,تجديد,Wed,19,1,0,1
29513,23239,Center_3,تجديد,Tue,14,1,1,0
10154,23240,Center_3,بدل تالف,Thu,18,2,0,1
38134,23241,Center_2,توثيق,Fri,16,0,1,0
18678,23242,Center_2,تجديد,Tue,11,0,0,0
16294,23243,Center_1,إصدار,Wed,9,0,1,0
19574,23244,Center_4,تجديد,Tue,14,0,1,1
45183,23245,Center_2,إصدار,Sat,14,1,1,0
58747,23246,Center_2,توثيق,Thu,12,0,1,1
76606,23247,Center_4,بدل تالف,Thu,21,5,1,0
28638,23248,Center_2,توثيق,Sat,15,0,1,0
67194,23249,Center_4,توثيق,Thu,18,0,1,1
57553,23250,Center_1,بدل تالف,Sat,20,0,1,0
36082,23251,Center_2,إصدار,Wed,16,0,0,1
26306,23252,Center_3,توثيق,Wed,13,4,1,0
17807,23253,Center_1,بدل تالف,Thu,14,1,1,1
98760,23254,Center_2,إصدار,Sun,16,0,1,0
61342,23255,Center_4,إصدار,Mon,19,1,1,0
42143,23256,Center_1,إصدار,Tue,15,2,1,0
68414,23257,Center_2,بدل تالف,Fri,13,0,1,0
34715,23258,Center_1,تجديد,Wed,9,2,1,0
72054,23259,Center_3,بدل تالف,Sun,9,1,0,0
82934,23260,Center_2,توثيق,Fri,11,2,1,0
22202,23261,Center_2,بدل تالف,Mon,18,2,1,1
37987,23262,Center_4,بدل تالف,Sat,20,3,1,0
45740,23263,Center_1,توثيق,Tue,14,0,0,0
86848,23264,Center_3,بدل تالف,Wed,11,3,1,0
95890,23265,Center_4,بدل تالف,Sun,15,0,1,0
63871,23266,Center_2,توثيق,Fri,13,1,0,0
23627,23267,Center_4,تجديد,Sat,10,1,1,0
61069,23268,Center_4,تجديد,Mon,8,0,0,0
50409,23269,Center_3,إصدار,Thu,16,0,1,0
90635,23270,Center_2,تجديد,Sun,21,1,0,1
71486,23271,Center_3,بدل تالف,Mon,8,1,1,0
11611,23272,Center_2,توثيق,Thu,15,4,1,0
41657,23273,Center_1,إصدار,Wed,18,0,0,0
28462,23274,Center_1,بدل تالف,Thu,10,0,1,0
86309,23275,Center_3,إصدار,Sun,12,2,1,0
99299,23276,Center_4,توثيق,Tue,13,0,0,0
48547,23277,Center_2,بدل تالف,Sat,13,3,0,0
39063,23278,Center_2,إصدار,Sun,16,2,0,0
92273,23279,Center_3,إصدار,Fri,11,5,1,0
89397,23280,Center_4,تجديد,Wed,13,0,1,0
62788,23281,Center_4,إصدار,Wed,10,2,1,0
52523,23282,Center_2,تجديد,Mon,13,0,1,0
40284,23283,Center_1,تجديد,Mon,17,2,1,1
97964,23284,Center_2,توثيق,Tue,20,0,1,0
73996,23285,Center_1,تجديد,Wed,8,2,0,1
